Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H7_remelt,199,1920,57.58,0.06,0.03,1.08,143360,1654.284941,61.3465249,98230428826,70.49052644,17.50817372,10987816.67,-70420183.74,306.5361471,0.035234863,-0.183202043,72.5340187,18.11193794,23515209.57,-152378257.7,328.0422958,-0.030566196,-0.250379989,2847.009075,0.001199727
H7_remelt,199,1920,57.58,0.06,0.03,1.11,136112,1653.378765,60.63283527,93159813356,69.41743006,17.58705411,10526562.67,-67700495.8,309.3044722,0.048417452,-0.130096158,71.34405432,18.04125268,22152340.89,-143385837.6,325.4867983,-0.032316511,-0.246453006,2850.763129,0.001146064
H7_remelt,199,1920,57.58,0.06,0.03,1.14,144328,1655.194198,62.47096404,99007226932,76.11785674,17.60433662,11183890.55,-71896246.91,309.9126677,0.036052639,-0.150459805,68.16045745,18.06025423,23538953.64,-152458304.1,326.1727829,-0.0288291,-0.244489267,2851.357061,0.00106697
H7_remelt,199,1920,57.58,0.06,0.03,1.17,144107,1657.596316,63.32155913,99146918313,68.97469041,17.68181425,11265507.73,-72457249.62,312.646555,0.01899293,-0.168814462,65.57042496,18.05599572,23492025.23,-152019734.7,326.0189813,-0.021970626,-0.267390788,2852.530369,0.001165744
H7_remelt,199,1920,57.58,0.06,0.03,1.2,144275,1655.737266,63.73742359,99042189789,70.98434424,17.68946804,11288287.87,-72680784.29,312.9172795,0.028753136,-0.157049898,66.87634261,18.02377515,23435641.33,-151516952,324.8564706,-0.026830152,-0.27337579,2852.274846,0.000984184
H7_remelt,199,1920,57.58,0.06,0.03,1.23,144660,1654.09462,62.28468621,99102486587,70.64278588,17.66660222,11289055.92,-72687240.81,312.108834,0.00599405,-0.141343219,67.50029975,18.09870863,23693743.64,-153535793.2,327.5632541,-0.03408783,-0.244637966,2832.891816,0.001064521
H7_remelt,199,1920,57.58,0.06,0.03,1.26,135970,1651.402039,58.62527467,92831039321,72.72748409,17.64287615,10582312.52,-68006894.86,311.2710788,0.038153635,-0.188340943,72.08608625,18.09105559,22251572.34,-144134617,327.2862923,-0.035426757,-0.251494326,2827.293807,0.001088427
H7_remelt,199,1920,57.58,0.06,0.03,1.29,144384,1656.410571,63.233726,99194518541,71.07421951,17.64185896,11235928,-72269958.05,311.2351876,0.048795737,-0.158880445,73.59194017,18.11621022,23694197.59,-153421160.9,328.1970726,-0.014303743,-0.272026469,2839.798508,0.000983448
H7_remelt,199,1920,57.58,0.06,0.03,1.32,145245,1656.64604,64.45895546,99819285554,73.40843613,17.68122944,11353334.23,-72954121.75,312.6258746,0.036110595,-0.205259311,64.93947008,18.07446958,23725930.78,-153635952.2,326.6864506,-0.018888694,-0.250006993,2845.535263,0.00117038
H7_remelt,199,1920,57.58,0.06,0.03,1.35,138303,1657.605753,61.87527024,95149116006,71.42872368,17.67839793,10807453.83,-69506991.68,312.5257532,0.041312367,-0.172146747,77.105475,18.10305121,22663634.69,-146732518.5,327.7204632,-0.02668856,-0.269334256,2842.725475,0.000968838
H7_remelt,199,1920,57.58,0.06,0.03,1.38,141160,1654.324764,61.33282441,96727787785,74.67965388,17.5819505,10911304.9,-69990653.84,309.1249834,0.03233119,-0.200757538,73.85170838,18.08079997,23074751.55,-149339229.4,326.9153277,-0.022808849,-0.275327763,2846.102134,0.000977573
H7_remelt,199,1920,57.58,0.06,0.03,1.41,136192,1650.740674,59.71286813,92913964668,73.07541579,17.60679888,10556411.88,-67884999.27,309.9993669,0.015155205,-0.142799471,68.92943735,18.09227314,22290893.7,-144452206.5,327.3303472,-0.019583827,-0.231449152,2828.663205,0.001218814
H7_remelt,199,1920,57.58,0.06,0.03,1.44,143975,1657.267094,64.67758548,99023076019,67.72206119,17.65611719,11222307.24,-72102673.4,311.7384743,0.038527102,-0.19089072,70.39306163,18.07801455,23527782.59,-152336586.3,326.8146102,-0.03022753,-0.261885621,2849.577555,0.000986234
H7_remelt,199,1920,57.58,0.06,0.03,1.47,134753,1661.662706,64.29024002,93169776578,72.80344685,17.62729741,10469144.02,-67202681.84,310.7216139,0.041718325,-0.197012361,70.84072467,18.09304351,22057512.22,-142866453.5,327.3582234,-0.032466697,-0.24895698,2864.412988,0.001172455
H7_remelt,199,1920,57.58,0.06,0.03,1.5,142663,1655.317481,62.17524716,97879145229,70.76036516,17.71466668,11193929.21,-71990942.51,313.8094155,0.029759441,-0.199431928,68.81922494,18.05153482,23245204.06,-150496654.3,325.8579093,-0.026253767,-0.245122193,2842.090841,0.001219598
H7_remelt,199,1920,57.58,0.06,0.03,1.53,143770,1651.866093,60.82896672,98220207873,68.79330779,17.61580944,11155033.54,-71657643.03,310.3167423,0.043762184,-0.179792428,76.52740961,18.15458229,23693612.44,-153724684.2,329.5888581,-0.021147715,-0.231883839,2818.479889,0.001071111
H7_remelt,199,1920,57.58,0.06,0.03,1.56,146432,1646.737505,59.20524035,99413436199,70.82575244,17.58715979,11324735,-72659338.03,309.3081893,0.029298788,-0.198625551,75.0344437,18.14663889,24111056,-156261716.6,329.3005031,-0.023575367,-0.259766132,2805.452718,0.00105164
H7_remelt,199,1920,57.58,0.06,0.03,1.59,143921,1658.274394,66.23603107,99112088465,72.05228062,17.61360207,11163951.64,-71658539.32,310.238978,0.027434044,-0.205468015,74.26715794,18.12097797,23630818.52,-153101986.8,328.3698425,-0.018668973,-0.259002061,2848.476596,0.001153354
H7_remelt,199,1920,57.58,0.06,0.03,1.62,133469,1661.601412,64.16085288,92274776937,75.55657293,17.69053272,10443970.72,-67179374.21,312.9549479,0.015737914,-0.180642754,69.4755168,18.10413649,21874130.84,-141663172.3,327.7597581,-0.025024484,-0.266817937,2855.204126,0.001063862
